Name;Year;GEOGRAPHY;GEOGRAPHY;GEOGRAPHY;GEOGRAPHY;GEOGRAPHY;REALITY;REALITY;REALITY;REALITY;REALITY;REALITY;REALITY;REALITY;REALITY;REALITY;REALITY;REALITY;REALITY;REALITY;REALITY;REALITY;REALITY;REALITY;REALITY;REALITY;REALITY;HUMAN FACTOR;HUMAN FACTOR;HUMAN FACTOR;HUMAN FACTOR;HUMAN FACTOR;DOMAINS;DOMAINS;DOMAINS;DOMAINS;DOMAINS;DOMAINS;DOMAINS;DOMAINS;DOMAINS;DOMAINS;DOMAINS;DOMAINS;DOMAINS;DOMAINS;DOMAINS;GOALS;GOALS;GOALS;GOALS;GOALS;GOALS;GOALS;GOALS;GOALS;GOALS;GOALS;GOALS;GOALS;GOALS;GOALS;GOALS;GOALS;GOALS;GOALS;MEANS;MEANS;MEANS;MEANS;MEANS;MEANS;MEANS;MEANS;MEANS;MEANS;MEANS;MEANS;MEANS;MEANS;MEANS;MEANS;MEANS;MEANS;MEANS;MEANS;MEANS;MEANS;MEANS;MY APPROACH;MY APPROACH;MY APPROACH;MY APPROACH;MY APPROACH;MY APPROACH;MY APPROACH;MY APPROACH;MY APPROACH;MY APPROACH;MY APPROACH;MY APPROACH;MY APPROACH;MY APPROACH;MY APPROACH;MY APPROACH;MY APPROACH;MY APPROACH;MY APPROACH;MY APPROACH;MY APPROACH;MY APPROACH;MY APPROACH;MY APPROACH;MY APPROACH;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME
Quarter;2002;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0,8;0;0;0;0;1;1;0;0;0;1;0;0;1;0;0;0;0,7;0;1;0;0;0;0;0;1;0,5;0;0;0;0;0;0;0;0;0;0,3;0,5;0;0,7;0,5;0;0;0;1;0;0;1;0;0,5;1;0,6;1;0,7;0;0;0;1;0;0,7;0;0;0;0;0;0;0;0;0,2;0;0,5;1;0;1;0,5;1;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0,3;0;0;0;0;0;0,3;0,5;0,5;0;0;0;0;0,3;0,3;0,5;0;0;0,3;0;0;1;1;0;0,5;0,2;0;0;0;0;0;0,3;0,5;0,5;0;0;0,5
Terrace;2002;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0,5;0;1;0;0;0;0;1;0;1;0;0;0;0,3;0;1;0;0;0,5;0;0;0;0,5;0;0;0;0;0,5;0,3;0;0;0;0;0,7;0;0,1;0;0;0;0;0;0;0;0;0;0,8;0,5;0;0,3;0,5;0;0;0,3;0,7;0;0;0;0;0;0,5;0;0;0;0;0;1;0,7;1;0,2;1;0,4;0,7;0;0;0,8;0,8;0;0,5;0,5;1;0;0,8;0;0;0;0;0;0;1;0;0,3;0;0;0;0,3;0,5;0,5;0;0;0;0;0;0;0;0;0,5;0,7;0;0;0,3;0;0;1;0;0;0,4;0,2;1;0,4;0,5;0;0;0;0,5;0;0;0
Tube;2002;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0,5;1;1;0;0,3;0;0;0;0;1;1;0;0;0,5;0;0,5;0,6;0,2;0;0;1;0,5;0;0;0,5;0;0,4;0;0;0,1;0;0;0;0;0,3;0;0;0;0;0;0;0;0;0;0,2;1;0;1;0;0;0;0,4;0;0,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4;0,7;0;0;0;0;0;0;0;0;0,4;0;0,3;0,5;0;1;0;0;0,5;0;0;0,2;0;0;0;0,3;0;0;0;0
Intermezzo;2003;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0,5;0;0;1;0;0;0;0;0;1;1;0;0,5;0;1;0;0;0;0;0;1;0;0;0;0;0;0,5;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0,5;1;0;1;0,5;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0,5;0,7;1;1;0,5;0;0,3;0,3;0;0,5;0,5;1;0;0;0;1;0;0;1;0;0;0;0;0;0,5;0;1;0;0;0;0
Info;2003;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0,5;0;0;1;1;1;0;0;0;1;0;0;1;1;0;0;0;0,5;1;0;0;0,5;1;0;0,3;1;1;1;0;0;0;0;0;1;0;0,5;0;0;0,5;0,5;1;0,3;0;0;0;0,5;0,7;0;0;0;0;0,2;0;0;0,5;0;1;0;0;0;0,3;0;0;0;0;0;0;0;0,7;0;0;1;1;1;1;0;0,6;0,7;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0,5;0,2;0,5;1;0;0,5;0;0;0,5;0;0;0,5;0;0;0;0;0;0,5;0;0;0;0;0;0;0;0;0;0;0;0;0
Tour;2003;1;0;0;0;0;0;0;0,3;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0,5;1;0;0;0;0;0;0;0;0;0;0;0,5;1;0;0;0,5;0;0,8;1;0,5;0;0,5;0;0;1;0;0;0;0,2;1;0;0,3;0;0;0;0,5;0;0;0;0;0;1;0;0;0;0,5;0,5;0;1;0;0,7;1;0;0;0;0;1;0;0,5;0;0;0;1;0;0;0;0;0;0,5;0,7;0;0,4;0,7;0,2;0;0,5;0;0;0,5;0;0,7;0,5;0;1;0;0;0;0,5;1;0;0;0;0;0;0,2;0;0;0;0,5;0;0;0;0,3
Midi;2003;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0,5;0;0;1;1;1;0;0;0;1;0;0;1;1;0;0;0,2;0;1;0;0;0,4;0;0;0,7;0,3;1;1;0;0,4;0;0;0;0;0;0,3;0;0;0;0,5;0;0;0;0;1;1;0;0;0;0;0;0,3;0;0;0;0;0;0;0;0;0;0;0,5;0;0;0;0;0;1;0,5;1;1;1;0,3;1;0;1;0,7;0,4;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0,7;0;0;0;0,5;0;0;0,4;0;0;1;0;0;0;0,5;0;0;0;0,2;0;0;0;0;0,5;0,2;0,4;0;0;0;0
Lille;2003;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0,5;0;0;0;1;1;0;0;0;1;0;0;1;1;0;0;0,2;0;1;0;0;0,4;0;0;0,7;0,3;1;1;0;0,4;0;0;0;0;0;0,3;0;0;0;0,5;0;0;0;0;1;1;0,5;0;0;0;0;0,3;0;0;0,2;0;0,5;0;0;0;0;0;0;0;0;0;0;0;1;0,5;1;0;0;0,5;0;1;0;1;0,5;0;1;0;0;0,5;0;0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,7;0;0;0;0;0;0;0,4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4;0;0;0;0
Metro;2003;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0,7;0;0;0;0;0,4;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0,7;0;0,2;0,5;0;0;1;0;0;0;0;0;1;1;1;0,5;1;0,5;0;0;0,5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3;0;0;0;0;0;0;0,3;0;0;0;0;0;0;0,3;0;0;0;0;0,3;0,3;0;0;0;0;0,4;0;0;0;0;0
Etage;2003;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;1;0;0,5;0;0;1;0;0;0;0;0;1;0;1;1;0;0,5;0;0;0;0;0;0,5;0;0;0;0,5;0;0;0,5;0;0;1;0;0;0;0;0;1;1;0;0;0,4;0,5;0;0;0,3;0;0;0,7;0;0;0;0;0;1;1;1;0,5;1;0,5;1;0;0;0;0,8;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;0,7;0,5;0;0,5;0;0;0,7;0;0;0;0;0;0;0,3;0;0;0;0;0,3;0;0;0,4;0;0;0;0,5;0;0;0;0
Platform;2003;1;0;0;0;0;0,6;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;1;0;0;1;1;1;0;1;1;1;0;0;1;1;0;0;0,5;1;0;1;1;1;1;0;0;1;0;0;1;0;0;0;1;1;0,8;0;0;0;0,7;1;1;1;0;0;1;0,5;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;1;0;1;0;0;1;0,3;0,7;0;0;0;0;0;0;0;1;0,5;0;0;1;0;0;0;0;0;0;0;0;0,6;1;1;0;0;1;1;0,7;0,7;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0,5;0;0;0;0;0,7;0;0,7;0,4;0;0,7;0,5
Habitat;2003;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0,3;1;0,3;0,8;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0,7;0;1;0;0;0;0;0;0,7;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0,5;0;0;1;0;1;0,4;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0,4;0;0,5;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0,3;0;1;0
Annex;2003;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0,7;0;0;0;1;1;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;0;0;0;1;1;1;0;0;0;1;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0,3;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0,3;0;0;0;0;0;0;0,4;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0,2;0,5;0;0;1;0,8
Column;2003;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0,5;0;0;1;0;0;0;1;0;0,7;0;0;0;0;0;0;0;1;0;0;0,5;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0,5;0;0;0;0,7;0;0;0;0;0;0,5;0;1;0;0;0;1;0;0;0;0;1;0;0;0,8;0;0;0
Crop;2003;1;0;0;0;0;1;0;0,8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0,7;0;0;0,5;0;0,5;0;1;0;0;1;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0,5;0;0;0;0;1;0,5;0;0;0;0;0;0;0,5;0;0,5;0,6;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;1;0,5;0;1;1;0;0;0;0;0;0;0;0;0,5;0;0;0;0;0;0;0;0;1;1;1;1;0;0;1;0
Focus;2003;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0,5;0;0;1;0;0;0;0,5;0;0,5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;0;1;0;0;0;0;1;1;0;0;0;0
Grid;2003;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0,5;0;0;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0,7;0;0;0;0,7;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0,5;0,5;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0,5;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0
Lobby;2003;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;1;0;1;0;0,5;0;0;1;0;0;0;0;0;1;1;0;0,5;0;1;0;0;0;0;0;1;0;0;0;0;0;0,5;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0,5;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0,2;0,7;1;1;0;0;0;0;0;0,5;0,7;1;0;0;0;1;0;0;1;0;0;0;0;0;0,5;0;1;0;0;0;0
Model;2003;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0,4;0;0;0;0;1;0;1;0;0;1;0;1;0;0;0;1;0,4;0;1;0;0;0,6;0;0;1;1;0;0;0;1;1;0;0;0;0,5;0,5;0;1;0;1;0;0;0;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;1;1;1;1;0;1;0;0;0;0;0;0,5;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0,3;1;0;0;0;1;0;1;0,5;0;0;0;0;0;0;1;0;0;1;1;1;0;0;1;1;1;0;1;0;0;1;0,5;0,8;0;0,7;0
Plateau;2003;0;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;1;0;0;0;0;1;1;0;1;1;1;0;0;0;0;0,5;1;0,5;1;1;0;0;0;1;0;0;1;0;0;0;1;1;0;0;1;0;0;0;1;1;1;1;0;0;1;0;1;1;0;0;1;1;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;1;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;1;0;0;1;1;1;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0,5;0;0;0,5;0,8;0;1;1
Prospect;2004;0;1;0;0;0;0;0;0;0;0;0;1;0;0,8;0;1;0,5;0;0;0;0;1;1;0;0;0;1;0;0;1;1;0;0;0,3;0,5;1;0,5;0;0;1;0;1;1;1;0;0;0;0;0;1;1;0;0;0;0;1;1;1;0;0;0,5;0;0;0,8;0;0;0;0;0;0;0;0,7;0;0,5;0;0;0;0;0,8;0;0;0;0;0;0;0;0;1;0,5;0,5;0,5;0;1;0;0,3;0,5;0;0;0;0;1;0,7;0,5;0;0;0;1;0;0;0;0;0;0;0,7;0;0;0,2;0,5;0,8;0,5;0,2;0;0;0;1;1;0;0;0;0;0;0;0;0,5;0,8;0;0;0;0;0;0;0;0;0;0;0;0
Nexus;2004;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0,5;0;0;0;0,5;1;1;0;0;0;1;0;0;1;1;0;0,3;0;0,5;1;0,5;0;0;1;0;1;1;1;0;0;0;0;0;1;1;0;0;0;0;1;1;1;0,5;0;0,5;0;0;1;0;0,3;1;0;0;0;0;1;0;1;0;0;0;0,5;0;0;0;0;0;0;0;0;0;1;1;0,3;0,7;0;0;0,3;0;0,8;0;0;1;1;0;0;1;0;0;0;1;1;0;0;0;0;0;0,7;0;0;0,8;0,5;0,8;0,5;0,2;0;0;0,3;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0,6;0;0;0;0,8
Level;2004;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0,3;0;0,3;1;0;0;0;0;0;1;1;1;0,5;0;0,5;0;0;1;1;0;0;0;0;1;0;1;0,8;0,5;0,8;0;0;1;0,2;0,3;1;0;0,3;0,3;0,3;0,8;0;1;0;0,5;0,3;0,6;0;0;0;0;0;0;0;0,5;0;1;0;1;0,5;1;0;0,3;1;0,6;0;1;0;0;0;0,7;0;0;0;0;0;0;0;0;0;0,3;0;0,3;0;0;0,5;0,8;0,3;0,5;0;0;0,5;0,5;0;0;0;0;0;0;0;0;0;0;0,5;0;0;0;0;0;0;0;0,5;0;0;0;0,8
Gazette;2004;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0,5;0;0,8;1;0;0;0,5;0;0;1;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0,3;0;0;0,5;0;0,7;0;1;0,3;0;0;0;0;0,7;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0,3;1;0;0;0;0,8;0;0;1;0;0;0,7;0;0;0;0;0;0;0,5;0;0;1;0;0;0,4;1;0;0;0,6;0,8;0;0;0;0;1;1;1;1;0;0;0;0;0;0;1;0;1;0;0;0,5;0;0;0;0;0;0;0
Plan;2004;0;1;0;0;0;0,2;0;0;0;1;0;0;0;0;1;0;1;1;0;0;0;1;1;0;1;0;1;1;0;0;1;0;0;0;1;1;1;0;1;1;0;0,5;1;1;0,5;0;1;0,3;0;0;0,3;0,5;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0,8;0;0;0;0;0;0;0;0;0;0;0;0,5;0;0;1;1;0,7;1;0;0,5;0,5;1;1;0;0;0,5;0;0;0,7;0;1;1;0,5;0;0;0;0;1;0,5;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0,5;0;0;0,6;0;0,5;1;0;0;0;0
Frame;2004;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0,5;0;0;0;0;0,5;0,5;0;0;0;1;0;0;0;0;0,5;0,5;0;0;0;0;0;0,5;0;0,3;0;0;1;0;0,7;0;0;0,5;0,8;0;0;0;0,5;0;0,5;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0,5;1;0;0,6;1;1;0;1;0;0;0,5;0,7;0,5;0;0;0;0;0;1;0;0;0;0;0;0;0;0,6;0;0;0,5;0;0;0,3;0;0;0;0;0;0;0;0,3;0;0;0;0;0;0,5;0;0;1;0;0,4;0;0;0;0;0
Section;2004;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;1;0,5;0;0;0;0;0,5;0,5;0;0;0;0,5;0;0;0;0;0,5;0,5;0;0;0;0;0;0,5;0;0,3;0;0;1;0;0,3;0;0;0,5;0,8;0;0,8;0;1;0;0,5;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0,8;1;0;1;1;1;0;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;0;0;0;0;0;0;0;0;0;0;0;0
Facet;2004;0;1;0;0;0;0;0;0,3;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1;1;0;0;0;0,5;1;0;0;0;0;0;1;0,5;1;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0,5;0;0,7;0;0;1;0;0,3;1;0;0;0;0;0,7;0;1;0;0;0;0,5;0;0;0;0;0;0;0;0;0;1;0,6;0,5;0,7;0;1;0,3;0;0,3;0;0;0;0;1;0;0,5;0;0;0;0;0;0;0;0;0;0;0,5;0;0;0,5;0,5;0,3;0,5;0;0;0;0;0,6;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0,3;0,5;0,5;0;0;0,4
Class;2004;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0,4;0;0;0;0,5;0;1;1;0;0;1;0;0;1;1;0;0,2;0,2;0,6;1;0;0;0;0,2;0;1;0;1;0;0;0,3;0,6;0;1;1;0;0;0,2;0;1;0,4;1;0;0;0;0;0;0;0,2;0,3;0;0;0,8;0,5;0,2;0;0;0;0;0;0;0;0,7;0;0;0;0;0,2;0,4;0,7;0;1;0;1;0;1;0;0;0;0,2;0;0;1;0;0;0,8;0;0;0;0;0;0;0,5;0;0,2;0;0;1;0;1;0;0;1;0,7;0,5;0;0;0;1;1;1;0;0;0;0;0,5;0;0,5;0,5;0;0;0;0,3;0;0;0;0;0;0;0,5;0
Panorama;2004;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0,7;0;0;0;0,7;1;0;1;0;0;0;1;1;0;0;0;0;0,6;0;1;0;0;0,5;0;0;0,5;0,5;0;0;0;0,3;0,8;0,4;0;0;0;0,5;0,7;0;0,3;0,3;0;0;0;0;0;0;1;0;0,7;0,8;0,2;0,5;0,7;0;0;0;1;0;0,2;0;0;0,8;0;0;0;0;0;0;1;0;1;0;1;0,2;1;0;0;1;1;0;1;1;0;0;0,3;0;0;0;0;1;0;0;0;0,8;0;1;0,5;0,5;0,7;0;0;0;0,7;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0,5;0,5;0,5;0,7;0,5;0;0;0,5;0,8;0,8;0;0;0
Sequence;2004;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;1;1;0;0;0;1;0;1;0;0;0,3;0;0;0,7;0;0;0;0;0;0;0,4;0;0;0;0;0;0,5;0,3;0;0;0;0;0;0;0;0;0;0,5;0;0;0,7;0,7;0;0;0;0,8;0;0;0;0;0;0,7;0;0;0;1;0;1;0;1;0;0,5;0,5;0;1;0;0;0,6;0;0;1;0;0;0,5;0,5;0;0;0;0,5;0;0;0;0;0;0;0,5;0;0,3;0;0;0;0,7;0;0;0;0;0,3;0,3;0,5;0;0;0,5;0;0,3;0;0;0,5;0,5;0;0;0,8;0,5;0,8;0,5;0;0;0;0;0
Palace;2004;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0,6;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;1;1;0;0;1;1;0,7;0;0;0;0;0;0;0;1;0;0;1;0;0,8;0,8;1;0;0,8;0;0,8;0;1;0;1;0;0;0;1;0;0;0,5;0;0;1;1;1;0;1;0,5;1;0;0,2;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0,6;1;1;0;0;0,5;1;0;1;1;0;0;0;0;0;0,2;1;0;0;1;0;0,5;0;0;1;1;1;0;1;1;1;1;1;0;0;1;0
Link;2004;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0,8;0;0,5;0;0;1;1;1;0;0;1;1;0;1;1;0,5;0;0;0,3;1;0,5;0;0;0;0;0;0,5;1;1;0;1;0;0,5;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0,2;0;1;0,6;0;1;1;0;0;0;1;0;0;0,7;0;0;1;0;0;0;0;0,5;1;1;1;0;1;0,5;1;0;0;0,4;1;0;0;1;0;1;1;0;0;0;0;1;0;0;0,3;0;0;0;0;0;0,5;0,5;0,2;0;0,5;0;1;0;0,5;1;0,3;0;1;0;0;0;1;0;0;1;0;0;0;0;0,5;0;0,5;0,5;0;0,3;0,3;0
Gallery;2004;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0,5;0;0;0;1;1;0;1;0;0;1;1;1;0;0;0;0;0,8;0;1;0;0,1;0;0;0;1;0,2;0;0;0;0,3;0,4;0,4;0;0;0,5;0,8;0,7;0;0,3;0,3;0;0;0;0;0;0;0,7;0;0,4;0,5;0,5;0,5;0,7;0;0;0;1;0;0,2;0;0;0,5;0;0,3;0;0;0;0;1;0,3;1;0,5;1;0,2;1;0;0;1;1;0;1;0;1;0;1;0;0;0;0;0;0;0,5;0;0,6;0;0;0,5;0,3;0,7;0;0,3;0;0,7;0;0;0;0;1;1;0;0;0;0;0;0,5;0;0;0,5;0;0;0,7;0;0;0;0;0;0,2;0;0;0
Front;2004;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0,5;0;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;0,3;0;0;0;0;0;0;0;0;0;0,7;0;0;0,7;0,7;0;0;0;1;0;0,5;0;0;0;1;0;0,2;0;1;0;1;0,4;1;0;1;0;0;0;0;0,6;1;0;1;0;0,5;0;0,5;0;0;0;0;0;0;0,7;0;0,5;0;0;0;0;0;0,3;0;0;0,7;0;0;0;0;0;0,3;0,5;0;0;0,5;0;0,5;0;0;0;0,5;0,8;0;0,8;0,5;0,8;0;0;0;0;0;0
Canvas;2004;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0,7;0;0;0;1;0,7;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0,5;0;0;0,5;0;0;0;0;0,7;0;0;0;0;0;1;0,8;0;0,3;0;0;0;0;0;0;0;0,5;0;0,8;0;0;0,7;1;0;0;0;1;0;0,5;0;0;0;0;0;0,2;0;0;0;1;0;1;0;1;0,4;1;0;0;1;1;0;1;0;1;0;0,7;0;0;0;0;0;0;0,5;0;0,7;0;0;0;0,5;0,5;0;0;0;0,5;0;0;0;0;1;1;0,5;0,5;0;0;0;0,2;0;0;0;0;0;0,5;0;0,5;0;0,5;0,3;0,3;0;0;0
Match;2004;0;0;0;1;0;0;0,8;0;0;0;0;0;0;0;1;0;0,7;1;0;0;0;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;1;0,5;0;0;0,3;0,3;0;0;0;0;0;1;0;0;0;0;1;0;0;0,3;0;0;1;0;0;0;0;1;1;0;0,5;0,5;0,8;0;1;0;0;0,5;0;0;0,7;0,5;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,8;1;0;0,8;1;0;0;0;0;0;1;0;0;0;0;0;0;0,3;0,7;0;0;0;0;0;0;0,8;0;1;0;0;0;0,7;1;1
Scene;2004;0;0;0;1;0;0;0;0;0,5;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;0;0,5;0;0,5;0;0;1;0;0,5;0;0;0,5;1;0,8;0;0,3;0,5;0;0;0;0;0,8;0;0;0;0;0;0;0;0,5;1;0;0;0;0;0;0,2;0;0;0;0,3;0,7;0;0;0;0;0;1;0;0,5;0;0;0;0;0;0;0;1;0,4;0;0;0;0;0,3;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0,5;0;0;0;0,5;0,5;0;1;0,6;1;1;0;0;0;0,7;0,5;1;0;0;0;0;0;0;0;0;0;0;0,3;0;0;0;0,3;0;0;0;0
